experiment,condition_name,run,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count,condition,method
ideal_baseline,ideal,0,25.39999999999994,0.0,0.0,0.0,0.5820372089048395,-0.03925683746239057,-0.08878898155933733,True,0.5900778720504851,24,4,0.4999999999999982,0.9999999999999964,2.7756381771188248,7.575624729523519,0,1.6633359223950506,0.0011758922497674212,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,25.59999999999994,0.0,0.0,0.0,0.5580909800874164,0.3314926765495685,-0.15302241157988006,True,0.6669098852968458,24,4,0.4999999999999982,0.9999999999999964,2.7262261008800803,7.631868859971657,0,1.6601819161357407,0.0011758922497674212,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,25.79999999999994,0.0,0.0,0.0,0.5172608438206883,0.35454916888567917,-0.3868259387452683,True,0.7368162597240742,24,4,0.4999999999999982,0.9999999999999964,2.6942376732647695,7.5664043972870365,0,1.6648980983758994,0.0011758922497674212,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,25.99999999999994,0.0,0.0,0.0,0.6811738070107313,0.28883629816080586,-0.3357768584697618,True,0.8125086222167451,24,4,0.4999999999999982,0.9999999999999964,2.672836312775408,7.433714901696985,0,1.6612781488598056,0.0014691578589112076,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,26.19999999999994,0.0,0.0,0.0,0.3318008158039327,0.458070017907051,0.04824348489786883,True,0.5676683508075927,24,4,0.4999999999999982,0.9999999999999964,2.334602887450749,5.062236455646273,0,1.6623525297069897,0.0023727241633519462,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,26.399999999999938,0.0,0.0,0.0,0.23373106502622634,0.7948322225172936,0.23767134878877455,True,0.8619026295035593,24,4,0.4999999999999982,0.9999999999999964,2.1194763534390324,4.900757455297627,0,1.67742790444454,0.0014641787085083022,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,26.599999999999937,0.0,0.0,0.0,0.22916361781500666,0.8892513441934331,0.1981367926755401,True,0.939437121627435,24,4,0.4999999999999982,0.9999999999999964,1.9789117945297352,4.752618347509306,0,1.6795784622342165,0.0014641787085083022,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,26.799999999999937,0.0,0.0,0.0,0.2906344704536794,0.8446590491299083,0.2173503453509501,True,0.9193250117978455,24,4,0.4999999999999982,0.9999999999999964,2.081534375664493,4.790606017056382,0,1.684905357926132,0.0012755088969644856,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,26.999999999999936,0.0,0.0,0.0,0.5026010688594696,0.554844635962468,0.28648823073441654,True,0.801583377337842,24,4,0.4999999999999982,0.9999999999999964,1.8829637474362213,4.251256847558141,0,1.6852727471930886,0.0012070602414037503,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,27.199999999999935,0.0,0.0,0.0,0.007116318506916564,0.583384124328196,0.12427148958988421,True,0.5965157848977314,24,4,0.4999999999999982,0.9999999999999964,1.9242939668816785,4.776607421226816,0,1.6656967882956946,0.0011647127845763898,0,0,0,0,ideal,tro
