experiment,condition_name,run,seed,packet_loss,method,rmse_m,mean_error_m,median_error_m,p95_error_m,max_error_m,estimate_availability_pct,valid_estimate_count,invalid_fusion_cycles,mean_active_rays,mean_contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,mean_condition_number,final_packet_loss_count,final_duplicate_count,final_out_of_order_count,final_stale_rejected_count,network_transmitted_count,network_dropped_count,network_queued_count,network_delivered_count,network_duplicated_count,received_count,accepted_count,invalid_count,sequence_gap_count,estimated_packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count,generated_messages,payload_bytes,payload_bytes_per_s,payload_kbit_per_s,stale_rejection_rate
packet_loss,loss_0.05_latest_only,15,3022,0.05,latest_only,1.788698484461274,1.6265081610589156,1.5473500999667438,2.9735812558401036,4.0439729278236385,100.0,300,0,3.993333333333333,3.993333333333333,0.012833333333333398,0.4000000000000057,1.699300861276265,5.907735956619332,1.6989004368852911,146,0,0,0,1200,74,1126,1126,0,1126,1126,0,67,72,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.05_latest_only,16,3023,0.05,latest_only,1.8334235475539362,1.6551439063253568,1.5558236368346903,3.112664166670036,4.722442021300437,100.0,300,0,4.0,4.0,0.012166666666666725,0.4000000000000057,1.633592641209881,4.801797685065885,1.6929786718787685,140,0,0,0,1200,70,1130,1130,0,1130,1130,0,67,70,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.05_latest_only,17,3024,0.05,latest_only,1.9140743932260762,1.740935052187126,1.6472822073400364,3.0511405076258793,5.672120635807242,100.0,300,0,3.9966666666666666,3.9966666666666666,0.008833333333333379,0.4000000000000057,1.6535730226273084,7.010830720654443,1.696899328341067,103,0,0,0,1200,52,1148,1148,0,1148,1148,0,49,51,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.05_latest_only,18,3025,0.05,latest_only,1.89391116231928,1.7287328111526268,1.6324161707287377,3.121305786245032,4.123120995598167,100.0,300,0,3.9966666666666666,3.9966666666666666,0.010500000000000046,0.3999999999999986,1.624206151438601,5.630177584341344,1.697242387289707,124,0,0,0,1200,63,1137,1137,0,1137,1137,0,60,61,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.05_latest_only,19,3026,0.05,latest_only,1.838558393644444,1.6766050631047107,1.6076913618384048,2.993767058750361,4.995710658505805,100.0,300,0,4.0,4.0,0.013833333333333397,0.4000000000000057,1.693139617226127,5.7830460296334065,1.6950078769383545,152,0,0,0,1200,76,1124,1124,0,1124,1124,0,69,76,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,0,4007,0.1,tro_sliding_window,0.8708574452732838,0.7962950104621084,0.7438915681995886,1.425968022163983,2.011717467181518,100.0,300,0,19.466666666666665,3.9966666666666666,0.44016679322955593,1.0,1.974423039538755,6.6164564521489275,1.7536954417337884,235,0,0,0,1200,118,1082,1082,0,1082,1082,0,110,117,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,1,4008,0.1,tro_sliding_window,0.882834623310949,0.8045165663281106,0.7560235547287701,1.4804116915392762,2.1037625029998495,100.0,300,0,19.133333333333333,4.0,0.4406650838244847,1.0,1.923234943745778,6.848763002562087,1.7722981380572567,277,0,0,0,1200,139,1061,1061,0,1061,1061,0,118,138,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,2,4009,0.1,tro_sliding_window,0.8449635605197487,0.7762959871265231,0.7145967247471732,1.4446327477678698,2.1992625966707475,100.0,300,0,19.593333333333334,3.993333333333333,0.43942861871493427,1.0,1.8709252172722077,7.853096981705025,1.735330921295282,221,0,0,0,1200,112,1088,1088,0,1088,1088,0,105,109,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,3,4010,0.1,tro_sliding_window,0.858644930338768,0.7793996355315382,0.7290277466478773,1.487066328085887,1.9808262717665015,100.0,300,0,19.376666666666665,3.9966666666666666,0.4400711717615896,1.0,1.900907149737909,7.479136696057944,1.758171647842465,246,0,0,0,1200,124,1076,1076,0,1076,1076,0,115,122,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,4,4011,0.1,tro_sliding_window,0.863125461186212,0.7717787736276794,0.6903914575687444,1.5404783898394456,2.4913322733980445,100.0,300,0,19.266666666666666,4.0,0.4403996151429641,1.0,1.9250435736102214,7.8011422143486735,1.7629224772513263,256,0,0,0,1200,128,1072,1072,0,1072,1072,0,117,128,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,5,4012,0.1,tro_sliding_window,0.8096705018260517,0.7525494391727545,0.736643043991511,1.2641293117147105,1.7896056358549437,100.0,300,0,19.563333333333333,3.993333333333333,0.440015804555472,1.0,1.9798627741711543,10.277093123404565,1.7483336105493679,226,0,0,0,1200,114,1086,1086,0,1086,1086,0,101,112,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,6,4013,0.1,tro_sliding_window,0.9433702455094861,0.8639813637261,0.8422175764961,1.5223794431418212,2.218267376100593,100.0,300,0,19.273333333333333,4.0,0.4406419379214155,1.0,1.9200803097884978,7.608241245999602,1.7618958135034355,260,0,0,0,1200,130,1070,1070,0,1070,1070,0,118,130,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,7,4014,0.1,tro_sliding_window,0.8212104049762771,0.7377530629805545,0.704018589582269,1.3802899798562211,2.0349037324898704,100.0,300,0,19.30666666666667,3.9966666666666666,0.4397331612214051,1.0,1.8892245678179567,9.035861556184036,1.7529116908269664,253,0,0,0,1200,127,1073,1073,0,1073,1073,0,112,126,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,8,4015,0.1,tro_sliding_window,0.9071936192428623,0.8172276395533113,0.7725778515260098,1.5213091829009908,1.991244786199595,100.0,300,0,19.383333333333333,3.9966666666666666,0.44044972153425704,1.0,1.9282876023316764,10.12483474510158,1.7534545053412403,249,0,0,0,1200,125,1075,1075,0,1075,1075,0,113,124,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,9,4016,0.1,tro_sliding_window,0.793605723216064,0.7245707615799734,0.6956503010359902,1.272902731033822,1.9845090010145274,100.0,300,0,19.406666666666666,3.9966666666666666,0.440341014608004,1.0,1.889746362395144,8.524845170408271,1.7518389228227897,242,0,0,0,1200,122,1078,1078,0,1078,1078,0,110,120,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,10,4017,0.1,tro_sliding_window,0.9267820292287812,0.8427462380148741,0.7843306896650327,1.5805235494071146,2.145187096670334,100.0,300,0,19.473333333333333,4.0,0.4403138142039998,1.0,1.9615120272671538,8.41873961632551,1.7655013968621014,238,0,0,0,1200,119,1081,1081,0,1081,1081,0,106,119,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,11,4018,0.1,tro_sliding_window,0.9131214159577571,0.8500177947004813,0.8428135930504013,1.3765159259161168,1.9722427211454463,100.0,300,0,19.373333333333335,4.0,0.44042438245586235,1.0,1.982355999561994,7.399479780199909,1.7475738890024923,249,0,0,0,1200,125,1075,1075,0,1075,1075,0,113,124,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,12,4019,0.1,tro_sliding_window,0.839353491476455,0.7660208985821241,0.7306610651150897,1.3909952982552798,1.8912800850599794,100.0,300,0,19.35,4.0,0.440549408844972,1.0,1.8908453009730166,7.163116753994944,1.7494081452626105,252,0,0,0,1200,126,1074,1074,0,1074,1074,0,112,126,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,13,4020,0.1,tro_sliding_window,0.8575643517083157,0.791908227670346,0.7520131558020253,1.3555487742417918,2.142351359929733,100.0,300,0,19.61,3.9966666666666666,0.4400977742996069,1.0,1.9188782655961003,8.930800957846401,1.7561743226755941,219,0,0,0,1200,110,1090,1090,0,1090,1090,0,100,109,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,14,4021,0.1,tro_sliding_window,0.8564054188973472,0.7821360283400349,0.7255581776829658,1.4288744156298636,1.9587129608304552,100.0,300,0,19.723333333333333,4.0,0.44041502281563716,1.0,1.9953042541021135,7.460742938298848,1.7399703563475741,208,0,0,0,1200,104,1096,1096,0,1096,1096,0,97,104,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,15,4022,0.1,tro_sliding_window,0.8290461370745317,0.7629157654748759,0.75310778230784,1.284495202291805,2.331149230655005,100.0,300,0,19.5,3.9966666666666666,0.4402632519339262,1.0,1.9285117383062462,9.376856398731954,1.761459280500153,238,0,0,0,1200,120,1080,1080,0,1080,1080,0,105,118,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,16,4023,0.1,tro_sliding_window,0.8392671007825263,0.7641092630208614,0.7395604603676271,1.4088321611073098,1.7928287989378586,100.0,300,0,19.65,4.0,0.44041614041174065,1.0,1.8531326147827334,8.627353600831876,1.7448555269318438,218,0,0,0,1200,109,1091,1091,0,1091,1091,0,98,109,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,17,4024,0.1,tro_sliding_window,0.8526788714206366,0.7898057466558135,0.7740419345636685,1.3444277011879275,2.1047755671263992,100.0,300,0,19.8,4.0,0.4405662608075401,1.0,1.8814769187389033,7.425139204751262,1.740318413173773,202,0,0,0,1200,101,1099,1099,0,1099,1099,0,92,101,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,18,4025,0.1,tro_sliding_window,0.8201858110347783,0.7435175234386835,0.7016389593115491,1.4042361830335388,1.8857994318999012,100.0,300,0,19.916666666666668,4.0,0.44021072352825474,1.0,1.851045064552147,8.6100213639661,1.742210084061617,186,0,0,0,1200,93,1107,1107,0,1107,1107,0,87,93,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_tro_sliding_window,19,4026,0.1,tro_sliding_window,0.8349880874457708,0.7560138835293656,0.6905546463299728,1.3568493276475178,2.0759974165511426,100.0,300,0,19.133333333333333,4.0,0.4406068452231246,1.0,1.9406961762424138,6.751933276907757,1.7666840849002248,272,0,0,0,1200,136,1064,1064,0,1064,1064,0,122,136,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,0,5007,0.1,latest_only,1.7802839408406506,1.6104399985329194,1.487010749100471,2.9543750158216375,4.20759164574499,100.0,300,0,4.0,4.0,0.0216666666666668,0.6000000000000085,1.6558009042363018,6.774303528354692,1.6941849801821884,228,0,0,0,1200,115,1085,1085,0,1085,1085,0,99,113,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,1,5008,0.1,latest_only,1.909344702004992,1.702354359319316,1.5512998997263316,3.201481497860184,5.875885417873693,100.0,300,0,4.0,4.0,0.020500000000000122,0.4000000000000057,1.6231050689297135,5.899498426844713,1.693704904322063,228,0,0,0,1200,114,1086,1086,0,1086,1086,0,105,114,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,2,5009,0.1,latest_only,1.8359935269981127,1.6536687239737164,1.4854656582677257,3.237720604922443,3.904014941473984,100.0,300,0,4.0,4.0,0.022500000000000107,0.5999999999999979,1.6115006752467294,5.375783997581876,1.6934165711443128,251,0,0,0,1200,126,1074,1074,0,1074,1074,0,117,125,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,3,5010,0.1,latest_only,1.7365394254991358,1.5737439546833378,1.5106520505831387,2.953732215568838,4.255632629997174,100.0,300,0,4.0,4.0,0.02100000000000011,0.4000000000000057,1.5831830277416046,6.029743854043715,1.6942046905526662,239,0,0,0,1200,120,1080,1080,0,1080,1080,0,113,119,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,4,5011,0.1,latest_only,1.9009560080189707,1.7053328396927554,1.5137212266938536,3.296251090928588,4.828643535253645,100.0,300,0,3.9966666666666666,3.9966666666666666,0.024333333333333467,0.4000000000000057,1.6350542840803373,5.90626705984541,1.6986922255165517,273,0,0,0,1200,137,1063,1063,0,1063,1063,0,126,136,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,5,5012,0.1,latest_only,1.8822249108509597,1.6992184997775026,1.596604111978067,3.05893781246115,4.717594002049354,100.0,300,0,3.993333333333333,3.993333333333333,0.022166666666666782,0.4000000000000057,1.5861626465270813,5.4334669953999235,1.6942903769022992,238,0,0,0,1200,120,1080,1080,0,1080,1080,0,103,118,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,6,5013,0.1,latest_only,1.8437083663799787,1.667071452190224,1.640220700455196,3.0992362390612667,4.341749392312846,100.0,300,0,4.0,4.0,0.02333333333333348,0.4000000000000057,1.6484380802099647,6.28748863289372,1.6944385390955563,252,0,0,0,1200,126,1074,1074,0,1074,1074,0,112,126,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,7,5014,0.1,latest_only,1.8375583109128282,1.6697211769682623,1.591621489455927,3.0467508599218305,4.442447186107679,100.0,300,0,3.993333333333333,3.993333333333333,0.01983333333333342,0.4000000000000057,1.6906145270610018,6.699010630689252,1.7013006073549106,226,0,0,0,1200,114,1086,1086,0,1086,1086,0,105,112,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,8,5015,0.1,latest_only,1.9414582079150289,1.7566656555996747,1.599695613801445,3.182464716157416,4.860467203779881,100.0,300,0,4.0,4.0,0.018833333333333428,0.6000000000000085,1.6691713979158085,6.318850518528287,1.6934534265852568,209,0,0,0,1200,105,1095,1095,0,1095,1095,0,98,104,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,9,5016,0.1,latest_only,1.8358671524888794,1.6424186246452464,1.5023332250951056,3.130135719593184,4.787685530082903,100.0,300,0,4.0,4.0,0.02200000000000011,0.6000000000000085,1.649196773973703,5.523812462313709,1.6932421978639993,238,0,0,0,1200,119,1081,1081,0,1081,1081,0,107,119,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,10,5017,0.1,latest_only,1.9710778172062728,1.7857429990091986,1.6929502947516408,3.3797781386021555,3.9017802574633755,100.0,300,0,4.0,4.0,0.02300000000000012,0.6000000000000085,1.644922734144067,5.950072469402485,1.6935616767940604,240,0,0,0,1200,120,1080,1080,0,1080,1080,0,105,120,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,11,5018,0.1,latest_only,1.7350839380522047,1.5675008254528426,1.513201398725995,3.003404355529638,3.8443230690708705,100.0,300,0,4.0,4.0,0.024833333333333485,0.6000000000000085,1.6014344297988288,5.462302368036986,1.6930124103901703,273,0,0,0,1200,137,1063,1063,0,1063,1063,0,125,136,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,12,5019,0.1,latest_only,1.8624726336230635,1.6610184155871077,1.5479813708261472,3.1823862321950567,4.51353566522769,100.0,300,0,4.0,4.0,0.022000000000000124,0.5999999999999979,1.6476505545677635,6.629306686793835,1.6925864082138058,237,0,0,0,1200,119,1081,1081,0,1081,1081,0,106,118,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,13,5020,0.1,latest_only,1.8711579313628932,1.7114721265742487,1.6121300373072776,3.047691412770985,4.740773229441157,100.0,300,0,3.9966666666666666,3.9966666666666666,0.021000000000000126,0.5999999999999979,1.6650138938682444,7.859299263030935,1.6978658026639246,229,0,0,0,1200,115,1085,1085,0,1085,1085,0,103,114,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,14,5021,0.1,latest_only,1.9072565301091697,1.7364078196175095,1.6223556163894894,3.217051388430531,4.019799698607549,100.0,300,0,3.9966666666666666,3.9966666666666666,0.023833333333333463,0.6000000000000085,1.6305292526711574,6.21962976170638,1.6954069792662438,257,0,0,0,1200,129,1071,1071,0,1071,1071,0,114,128,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,15,5022,0.1,latest_only,1.7941467661755508,1.6220317153120871,1.5135036575041703,2.8956019699909197,4.863892861667765,100.0,300,0,3.9966666666666666,3.9966666666666666,0.02266666666666677,0.6000000000000085,1.6484604862701884,5.897789600680631,1.6930386343120414,247,0,0,0,1200,124,1076,1076,0,1076,1076,0,111,123,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,16,5023,0.1,latest_only,1.9224267519294027,1.7455293195471844,1.666546471744466,3.16758637169861,4.530997881590277,100.0,300,0,4.0,4.0,0.020500000000000115,0.6000000000000085,1.6647766401269033,6.626890487236864,1.69110877482587,220,0,0,0,1200,110,1090,1090,0,1090,1090,0,98,110,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,17,5024,0.1,latest_only,1.7931641304057309,1.6110271210189735,1.433663565782883,3.143526833710424,4.755929814189827,100.0,300,0,4.0,4.0,0.021833333333333402,0.5999999999999979,1.6444823598272522,5.668498420967071,1.6944834705497909,239,0,0,0,1200,120,1080,1080,0,1080,1080,0,109,119,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,18,5025,0.1,latest_only,1.9045818381467086,1.7315701951806552,1.6276684906844427,3.2535764635944373,4.28134289519326,100.0,300,0,3.9966666666666666,3.9966666666666666,0.021000000000000105,0.6000000000000005,1.6862260244662,6.637749623337747,1.6967794893684738,229,0,0,0,1200,115,1085,1085,0,1085,1085,0,103,114,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.1_latest_only,19,5026,0.1,latest_only,1.864067381637016,1.6929092158292809,1.6858306934552851,3.1182560227853826,4.515585049892967,100.0,300,0,4.0,4.0,0.020500000000000115,0.6000000000000085,1.654418006361538,5.981274367321238,1.6925680187992196,217,0,0,0,1200,109,1091,1091,0,1091,1091,0,95,108,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,0,6007,0.2,tro_sliding_window,0.816982161633292,0.7273993752158071,0.6604558618831067,1.3960220503968301,2.8351115608186084,100.0,300,0,17.15,3.993333333333333,0.44004721357124293,1.0,1.939077097468716,8.70268198968294,1.8165280072572576,496,0,0,0,1200,249,951,951,0,951,951,0,197,247,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,1,6008,0.2,tro_sliding_window,0.8885244963704929,0.8149903574106955,0.7726911597199493,1.4382392980941372,1.9889428154252526,100.0,300,0,17.43,4.0,0.44055205671098313,1.0,1.9788397109095983,8.602963298067193,1.8000355017925662,463,0,0,0,1200,232,968,968,0,968,968,0,184,231,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,2,6009,0.2,tro_sliding_window,0.8496488842943417,0.7786338606438912,0.7531291446077016,1.4305068929671394,1.7785737891676383,100.0,300,0,17.32,3.9966666666666666,0.44026386706838166,1.0,1.842084577516492,6.9059488914769736,1.8082417516484002,474,0,0,0,1200,238,962,962,0,962,962,0,186,236,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,3,6010,0.2,tro_sliding_window,0.9210431919476129,0.8424500569368601,0.8245861211657879,1.4972543412929702,2.1140953082549503,100.0,300,0,17.23,3.993333333333333,0.4398009986095346,1.0,1.8634921594315013,7.291728117533861,1.8291369617470734,481,0,0,0,1200,242,958,958,0,958,958,0,185,239,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,4,6011,0.2,tro_sliding_window,0.9817806342427257,0.8662009613844176,0.8401524672405332,1.484768412192059,5.549055739988353,100.0,300,0,17.653333333333332,3.99,0.4399066897359351,1.0,1.9086940085247095,6.955973649301777,1.8553955217488722,438,0,0,0,1200,222,978,978,0,978,978,0,174,216,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,5,6012,0.2,tro_sliding_window,0.9300003541900804,0.8426242307413404,0.7967371320606624,1.512883262032482,2.2285396499771197,100.0,300,0,17.153333333333332,3.9966666666666666,0.4403470413625668,1.0,1.9382654232087266,7.463343801418661,1.830180580259016,492,0,0,0,1200,247,953,953,0,953,953,0,200,245,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,6,6013,0.2,tro_sliding_window,0.9646442925297922,0.8915898034465966,0.8828356201564116,1.557568804506271,2.1030742342795596,100.0,300,0,17.293333333333333,4.0,0.44036980342847737,1.0,1.9311666011392186,7.749332050748401,1.7988334432064164,476,0,0,0,1200,238,962,962,0,962,962,0,191,238,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,7,6014,0.2,tro_sliding_window,0.9128263974250895,0.8232317720396625,0.8151369032634046,1.5126093585073062,2.4118485558732083,100.0,300,0,16.963333333333335,3.986666666666667,0.44007027373074814,1.0,1.910672035189069,7.806580581412727,1.8525741388644996,512,0,0,0,1200,257,943,943,0,943,943,0,185,255,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,8,6015,0.2,tro_sliding_window,0.9409649927432968,0.8629980619058645,0.8162599356312334,1.492899781651135,2.533533743540986,100.0,300,0,17.066666666666666,3.99,0.44012068382926695,1.0,1.9680657750676964,7.249332506865101,1.8339576706279184,503,0,0,0,1200,252,948,948,0,948,948,0,194,251,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,9,6016,0.2,tro_sliding_window,0.966087440140762,0.8793888902227514,0.847231681783142,1.5526878994642028,2.3543250678169416,100.0,300,0,16.97,3.993333333333333,0.4401159124683036,1.0,1.9737407077557267,8.578772839131103,1.8386745864967144,513,0,0,0,1200,258,942,942,0,942,942,0,208,255,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,10,6017,0.2,tro_sliding_window,0.9367204106115485,0.8452930330029002,0.7840470219345237,1.6237533391325123,2.35135358079623,100.0,300,0,17.046666666666667,3.9966666666666666,0.4403700760029289,1.0,1.877621946321912,7.363697547120479,1.8116658154790029,505,0,0,0,1200,254,946,946,0,946,946,0,203,251,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,11,6018,0.2,tro_sliding_window,0.8746341835152645,0.8000699571488775,0.7547559466128111,1.4394574723509195,2.056599603665166,100.0,300,0,16.936666666666667,3.9966666666666666,0.440568478302832,1.0,1.913820106787105,7.139863198209099,1.8219375020852437,516,0,0,0,1200,258,942,942,0,942,942,0,202,258,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,12,6019,0.2,tro_sliding_window,0.8147211504139116,0.7421622835961115,0.7003102651401257,1.3728793546722728,1.863800924341186,100.0,300,0,17.61,3.9966666666666666,0.44057080103568713,1.0,1.9082801818825466,8.158353381140797,1.8140439224257852,441,0,0,0,1200,223,977,977,0,977,977,0,181,218,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,13,6020,0.2,tro_sliding_window,0.8784525753368758,0.8098492897449154,0.762668191138937,1.4479486674880777,1.8129987251561333,100.0,300,0,17.126666666666665,3.993333333333333,0.44030180375193007,1.0,1.867295988062243,8.283646048502224,1.815285911813412,497,0,0,0,1200,250,950,950,0,950,950,0,185,247,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,14,6021,0.2,tro_sliding_window,0.9274393265334129,0.865271580232868,0.8228448464327089,1.4246096676610207,1.9814356559776336,100.0,300,0,17.22,3.99,0.43967052134636114,1.0,1.8831807244093406,6.971987133832447,1.8046317267479928,482,0,0,0,1200,243,957,957,0,957,957,0,199,239,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,15,6022,0.2,tro_sliding_window,0.8611756331281004,0.7983499909388438,0.7619151602743695,1.3477789560728246,1.6386185773934099,100.0,300,0,17.283333333333335,3.993333333333333,0.440370297370629,1.0,1.8817805779648127,9.199217402290554,1.8042881772142758,476,0,0,0,1200,239,961,961,0,961,961,0,194,237,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,16,6023,0.2,tro_sliding_window,0.9282140169700707,0.854838847035195,0.8268054402968028,1.4739702045413052,1.8440063190485383,100.0,300,0,17.366666666666667,3.993333333333333,0.44045298057199916,1.0,1.8868262031994727,8.20777996378875,1.8144164865476933,465,0,0,0,1200,234,966,966,0,966,966,0,188,231,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,17,6024,0.2,tro_sliding_window,1.0088886036977935,0.9173410947163779,0.8758318030454022,1.6699613208585833,2.3456120413495434,100.0,300,0,17.296666666666667,4.0,0.4406670980192907,1.0,1.988263761150491,8.377281040029244,1.8239965696154623,478,0,0,0,1200,240,960,960,0,960,960,0,186,238,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,18,6025,0.2,tro_sliding_window,0.9640456361732587,0.869057165443312,0.8150017608733033,1.6799823720701221,2.9735321832749118,100.0,300,0,17.15,3.9966666666666666,0.4401557307907509,1.0,1.919253312580487,8.570568201220238,1.8080569829619988,492,0,0,0,1200,247,953,953,0,953,953,0,203,245,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_tro_sliding_window,19,6026,0.2,tro_sliding_window,1.001626494446308,0.9026128220741828,0.8330402362523279,1.7523015666362716,2.754459975484964,100.0,300,0,17.233333333333334,3.993333333333333,0.43946527095046606,1.0,1.8583722994890703,7.4473413345451265,1.8260527940421363,481,0,0,0,1200,242,958,958,0,958,958,0,192,239,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,0,7007,0.2,latest_only,1.8754186879523824,1.6782613440540268,1.5302996693951487,3.304916250888664,5.521975074530211,100.0,300,0,3.993333333333333,3.993333333333333,0.056666666666666976,0.8000000000000114,1.6054223243203627,6.919305023898582,1.6971332836695667,547,0,0,0,1200,274,926,926,0,926,926,0,214,273,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,1,7008,0.2,latest_only,1.8581022285313682,1.6980163263029926,1.6018087841787911,3.0848141981636354,4.1080833596292345,100.0,300,0,4.0,4.0,0.054166666666667,0.9999999999999964,1.6334216812990972,6.11060251765845,1.6916164431745755,520,0,0,0,1200,260,940,940,0,940,940,0,205,260,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,2,7009,0.2,latest_only,1.8776657453143692,1.7158472202187995,1.6166770270223079,3.1104143157505257,4.8590654091254315,100.0,300,0,3.986666666666667,3.986666666666667,0.044500000000000206,0.7999999999999972,1.7033873899688161,7.044465146636501,1.700833614273718,442,0,0,0,1200,225,975,975,0,975,975,0,181,217,0,0,0,1200,64,1280.0,10.24,0.0
packet_loss,loss_0.2_latest_only,3,7010,0.2,latest_only,1.758594887430116,1.5847072948705319,1.451328211916086,2.957146184330373,3.8253641491477657,100.0,300,0,4.0,4.0,0.047333333333333553,0.7999999999999972,1.578198288531356,5.53729312918724,1.6921481290674323,453,0,0,0,1200,227,973,973,0,973,973,0,184,226,0,0,0,1200,64,1280.0,10.24,0.0
