experiment_name,condition_name,method,run,seed,target_speed,uav_rates,fusion_rate,packet_loss,delay,bearing_noise_deg,position_noise_m,sync_tolerance_s,sliding_window_s,rmse_m,mean_error_m,median_error_m,p95_error_m,max_error_m,availability_percent,valid_estimates,invalid_fusion_cycles,mean_active_rays,mean_contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,mean_condition_number,packet_loss_count,stale_rejected_count,duplicate_count,out_of_order_count,monte_carlo_runs
1D_packet_loss_sweep,loss_0.1_speed_0,synchronized_bearing_fusion,19,100026,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,2.3296036117771663,2.035262701766016,1.8209077384499923,3.8927199371119707,9.900179866490879,99.66666666666667,299,1,3.6,3.6,0.0,0.0,1.683252184003844,6.5032467548844295,2.0800129462142922,239,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,0,101007,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.20207614188048,1.1100690035704057,1.0655018812832016,1.9693210900461886,2.604516712232493,100.0,300,0,10.806666666666667,4.0,0.19940824915825017,0.4000000000000057,2.1717039341950404,7.842520320416942,1.8074034388288942,231,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,1,101008,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3300814406112949,1.2168422287212195,1.1641863469098916,2.2679136255906425,2.95638692253424,100.0,300,0,10.77,3.99,0.19886818181818286,0.4000000000000057,2.1810765400446157,7.436258085658213,1.8011370472922343,237,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,2,101009,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3160936666136518,1.1895930521080598,1.1057125554444949,2.180940274425231,3.472968395621849,100.0,300,0,11.003333333333334,3.993333333333333,0.19892558922559025,0.4000000000000057,2.1768290555599066,7.90663298278936,1.7738021035160212,190,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,3,101010,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.2075971447351048,1.125484397157868,1.121930208407282,1.903078606178908,2.475836122759507,100.0,300,0,10.84,3.9966666666666666,0.19899814814814917,0.4000000000000057,2.1795504728796566,8.446908080483928,1.803519400716876,224,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,4,101011,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.2977251956504532,1.1910886640119769,1.1228508987658212,2.189653814765387,2.7789574577461242,100.0,300,0,10.883333333333333,3.993333333333333,0.19906700336700442,0.4000000000000057,2.1090627803332382,8.272178220350247,1.7643447888175703,216,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,5,101012,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3025590303042844,1.18238262659138,1.1345939665512677,2.128311739974371,2.7471460820007105,100.0,300,0,10.653333333333334,3.9966666666666666,0.19905976430976535,0.4000000000000057,2.1233153503050963,7.356512394025106,1.7925945089612465,262,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,6,101013,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.22530273751354,1.112955677177491,1.0105095885022988,2.0403886085478935,2.659906121236145,100.0,300,0,10.77,3.99,0.19900000000000106,0.4000000000000057,2.0405572300835697,8.440991709665855,1.788562960501319,238,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,7,101014,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.243258159945378,1.139144347250854,1.0728990885447804,2.0350559983270995,2.3486130983743725,100.0,300,0,10.813333333333333,3.9966666666666666,0.19906801346801448,0.4000000000000057,2.1505558891078302,8.029251873882915,1.7936533616410422,230,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,8,101015,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.278416087896492,1.1592898011250292,1.0822001291264027,2.2012913256807907,2.93361207009388,100.0,300,0,10.78,3.9966666666666666,0.19921344396344498,0.4000000000000057,2.081381856019882,8.551126743674056,1.7843800563982988,237,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,9,101016,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3255575668959743,1.2039988307545981,1.0938217075428496,2.232226532840877,2.9570028161413,100.0,300,0,10.79,3.993333333333333,0.19888268398268502,0.4000000000000057,2.155159552262125,7.959406996770435,1.7800545757000281,233,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,10,101017,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3021371038356409,1.177832436937683,1.0880955724442716,2.2594543227584105,3.608491634721342,100.0,300,0,10.76,3.9833333333333334,0.19888997113997214,0.4000000000000057,2.134534660325025,7.344214114856028,1.7944008394409026,239,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,11,101018,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.279914522797657,1.1692646250395347,1.1053776379635432,2.175363888962849,2.9004668749386453,100.0,300,0,10.73,3.986666666666667,0.19897352092352197,0.4000000000000057,2.171539077847511,9.104643340791775,1.7865651295514742,246,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,12,101019,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.2659690064778246,1.148480784552274,1.1010496214247358,2.1281215977586947,3.820749416977697,100.0,300,0,11.116666666666667,4.0,0.19906144781144883,0.4000000000000057,2.1279872121136623,7.799839008748286,1.7549679671266427,169,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,13,101020,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.2640623089545084,1.1395449296429774,1.0555305958516894,2.1035259392561225,3.3759399271631714,100.0,300,0,10.73,3.99,0.19910115440115542,0.4000000000000057,2.147405177197902,8.930920584584833,1.7868102252912421,247,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,14,101021,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3197967749974393,1.1978103751775542,1.159139736034494,2.126506415439934,3.2688263722100843,100.0,300,0,10.753333333333334,4.0,0.19905841750841854,0.4000000000000057,2.2094711442194717,8.02705506270938,1.7853336670191944,242,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,15,101022,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.3343897165585392,1.2263193113603064,1.1952210497531648,2.1098901622822215,3.2243990910243485,100.0,300,0,10.783333333333333,3.993333333333333,0.19894569504569606,0.4000000000000057,2.2134605931587217,8.870881738067606,1.779274124844405,235,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,16,101023,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.2097947057048768,1.0995413615421192,1.0559500196718354,2.0525372679301266,2.870912477030488,100.0,300,0,10.74,3.99,0.19900050505050607,0.4000000000000057,2.0769508408584927,9.062967539307243,1.7920916734891486,244,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,17,101024,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.315541089918634,1.1920740713145896,1.1348401566983641,2.2884026146436556,3.855908472354523,100.0,300,0,10.92,3.99,0.1989909090909101,0.4000000000000057,2.1388185445227337,9.208721361414563,1.7915534726757012,208,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,18,101025,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.2738492023895254,1.1686478791492796,1.147895292913755,2.0301558179113846,3.049021862859716,100.0,300,0,10.89,3.9966666666666666,0.1988646945646956,0.4000000000000057,2.1022606842035536,8.022347332026879,1.7778066310318672,213,0,0,0,20
1D_packet_loss_sweep,loss_0.1_speed_0,tro_sliding_window_fusion,19,101026,0.0,5;5;5;5,5.0,0.1,0.0,0.5,1.0,0.05,0.5,1.2241140540827866,1.1300082628259227,1.0870267489463714,1.9649812838832688,2.870265870736249,100.0,300,0,10.686666666666667,3.9966666666666666,0.19905606060606162,0.4000000000000057,2.2012409700524276,7.7499030118266035,1.7937928413614677,255,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,0,110007,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.511406110217771,2.2164309880798747,2.0137837089790933,4.4666566655047095,10.608107290721044,97.66666666666667,293,7,3.1966666666666668,3.1966666666666668,0.0,0.0,1.6360865414838677,5.563701639345311,2.392123077249408,481,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,1,110008,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.709609319161501,2.3278864797384506,2.079800687193731,4.823905929708722,11.828965684948137,96.66666666666667,290,10,3.16,3.16,0.0,0.0,1.6389663122061608,6.640790071670962,2.593678660669159,501,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,2,110009,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.6996317104673517,2.308640215354863,2.050884539047751,4.615903984773337,10.867796469884457,97.33333333333333,292,8,3.223333333333333,3.223333333333333,0.0,0.0,1.6247049108735652,5.7713189222611705,2.504740116382805,464,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,3,110010,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.500181816625354,2.2280384506223494,2.0472501154047165,3.9818605909808475,8.230499730057009,97.0,291,9,3.2066666666666666,3.2066666666666666,0.0,0.0,1.7200036305871322,8.1365895480497,2.3961998243950955,475,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,4,110011,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.568388017255905,2.2762753523461234,2.0727730803389695,4.637674926694381,6.635973040143258,96.33333333333333,289,11,3.183333333333333,3.183333333333333,0.0,0.0,1.645892958221901,6.1363619963046565,2.349693998038688,488,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,5,110012,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.6881401825449553,2.353617885549304,2.163055675070651,4.47867957286223,10.916319414923898,96.33333333333333,289,11,3.2533333333333334,3.2533333333333334,0.0,0.0,1.7090544460155694,5.543713300636939,2.3262810520639325,446,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,6,110013,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.6279096849825216,2.2437290401871754,1.9357815482570875,4.8224492793517415,9.572077844640965,96.66666666666667,290,10,3.1633333333333336,3.1633333333333336,0.0,0.0,1.614063483902873,6.845094985669006,2.7805867705796814,501,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,7,110014,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.603062837143431,2.254802871257774,2.1564416759899516,4.20598721911022,10.046383602398029,96.66666666666667,290,10,3.1533333333333333,3.1533333333333333,0.0,0.0,1.60630538862212,5.709892703771881,2.5546981407706966,506,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,8,110015,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.395843099480017,2.084705583353356,1.8977192171507968,4.151115132299185,11.441159711266474,97.66666666666667,293,7,3.2733333333333334,3.2733333333333334,0.0,0.0,1.6950841422140948,7.338438559046889,2.5313211962313673,434,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,9,110016,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.4882265004187496,2.229952577298977,2.0271765235859958,4.3603140482044305,6.559681257924359,98.0,294,6,3.29,3.29,0.0,0.0,1.713419584498884,6.6893699435962475,2.4265649011857704,425,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,10,110017,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.5890485422003016,2.3130580024899556,2.147049175171305,4.289629136957227,7.332228027118481,98.0,294,6,3.26,3.26,0.0,0.0,1.7338135777386425,6.47013771312108,2.303340140338995,443,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,11,110018,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.568321393754126,2.256343096195751,2.1011330307041813,4.288879232971505,9.768487183390503,96.66666666666667,290,10,3.23,3.23,0.0,0.0,1.6373483661482784,6.373665451727189,2.7131046416197218,462,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,12,110019,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.580572381729594,2.2754399372949012,2.043065010471567,4.6093230236189635,9.893701851494164,98.0,294,6,3.1766666666666667,3.1766666666666667,0.0,0.0,1.6542888802674431,6.253898308678418,2.779905180872011,493,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,13,110020,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.589308859251272,2.238487439218931,1.9686772799471233,4.459290428281453,11.25813337052252,96.33333333333333,289,11,3.2133333333333334,3.2133333333333334,0.0,0.0,1.673037341971671,5.243097688426153,2.395271336994672,470,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,14,110021,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.4144316010586433,2.1356281880717685,1.9401070130560945,4.155156318585808,7.891361477166356,99.0,297,3,3.2533333333333334,3.2533333333333334,0.0,0.0,1.6806865353640326,6.029737706385556,2.492360191462539,445,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,15,110022,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.624494728863627,2.284100626900899,2.002646121271372,4.4355755868129885,10.866910348042593,98.33333333333333,295,5,3.183333333333333,3.183333333333333,0.0,0.0,1.573894407445293,6.274020878516448,2.709196875456231,487,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,16,110023,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.445638588657688,2.1581606573610843,2.005628734631165,4.092033927003177,8.349693755399004,95.0,285,15,3.2066666666666666,3.2066666666666666,0.0,0.0,1.6272936888203022,5.8901440581184845,2.3416434065341867,474,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,17,110024,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.5651592117386848,2.271496605770148,2.0333567877253564,4.4513982272588,10.152710539860058,98.0,294,6,3.24,3.24,0.0,0.0,1.7071300439767987,5.5380243488638135,2.395663996344741,451,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,18,110025,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.4838569272179454,2.19205489345209,2.012749240355471,4.509835173993439,7.887788046699383,98.0,294,6,3.3066666666666666,3.3066666666666666,0.0,0.0,1.6315525933280728,5.648046179302015,2.4176399825388106,416,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,synchronized_bearing_fusion,19,110026,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,2.5632812754739627,2.274426527598767,2.078687657347692,4.368614189217184,7.597300512735912,98.33333333333333,295,5,3.283333333333333,3.283333333333333,0.0,0.0,1.6265309037428366,6.566705498266273,2.588903767345689,428,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,0,111007,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3879228929864118,1.2716727044501461,1.2477185564608835,2.268687969254132,3.549345102062371,100.0,300,0,9.616666666666667,3.966666666666667,0.19912902837902938,0.4000000000000057,2.1846893774223095,8.208686757908724,1.8812051134098389,470,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,1,111008,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4843793218488557,1.3396742595072173,1.240594685234902,2.4366949547570873,3.342220234876167,100.0,300,0,9.563333333333333,3.98,0.19907972582972688,0.4000000000000057,2.1064170631975205,8.221681971463118,1.8729319165610245,480,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,2,111009,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3196633137169083,1.1991691874816115,1.1205359394328425,2.2559593141301586,4.000653721733402,100.0,300,0,9.406666666666666,3.95,0.1989661856661867,0.4000000000000057,2.16045407972729,8.445419751604389,1.8944265519616663,509,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,3,111010,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.443878026973061,1.3098268875800885,1.2775208327387322,2.2636190410424146,4.251465707399267,100.0,300,0,9.586666666666666,3.9633333333333334,0.19904028379028482,0.4000000000000057,2.171313143183138,8.114641475646929,1.8892896375873889,475,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,4,111011,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4527624320127202,1.2984383706940086,1.1958643295964504,2.4165012451730257,4.716458147604595,100.0,300,0,9.55,3.95,0.19896433381433482,0.4000000000000057,2.108684890205623,7.750280724272823,1.9352046027646694,482,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,5,111012,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3715146296958043,1.2459888638523666,1.1865603325537757,2.223562947931023,3.980137432731531,100.0,300,0,9.38,3.9633333333333334,0.1988763828763839,0.4000000000000057,2.1800739905760307,8.430524761979793,1.8724885169519705,515,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,6,111013,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.287873795915231,1.172428977637525,1.098313231780539,2.260690758930728,3.7885389516533006,100.0,300,0,9.61,3.9633333333333334,0.19893419913420016,0.4000000000000057,2.0578540582733855,7.965970309940079,1.8717824627844981,470,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,7,111014,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3011530323959715,1.1893171681886379,1.1003172011837694,2.115259147643478,3.092428786424462,100.0,300,0,9.58,3.966666666666667,0.19901462241462345,0.4000000000000057,2.1751968097463297,8.718942213797114,1.8950741303583027,475,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,8,111015,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4634649744213009,1.3356823028450444,1.2775637304664822,2.417824397570288,3.556865891361207,100.0,300,0,9.676666666666666,3.9633333333333334,0.19901250601250703,0.4000000000000057,2.18012098107407,9.02325378819467,1.86153695885229,457,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,9,111016,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3839475252310938,1.2640844663349478,1.2101793010623663,2.253716440823753,4.016241531351122,100.0,300,0,9.75,3.98,0.1990070466570477,0.4000000000000057,2.135392077425524,7.541433548195632,1.8556432190356948,442,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,10,111017,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3899591303287413,1.2444392069033339,1.1641719767881655,2.353348922416593,5.757351099296052,100.0,300,0,9.44,3.94,0.19907328042328146,0.4000000000000057,2.123842259207086,9.762991473572844,1.9279222797803968,505,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,11,111018,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4166985219602524,1.2982722294196811,1.2386746137383746,2.2836502677336883,3.5816489933647584,100.0,300,0,9.6,3.96,0.19890942760942865,0.4000000000000057,2.2199198719726727,8.574038648502302,1.8822031793370828,469,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,12,111019,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3619536282876192,1.237181811212367,1.179185440366695,2.191973433418419,3.2327778670481546,100.0,300,0,9.673333333333334,3.97,0.19891337181337282,0.4000000000000057,2.1452539511053046,8.527775566782084,1.9121269164583077,457,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,13,111020,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.39988483408648,1.270996253560627,1.1968675951519778,2.358878787219687,3.297946346421095,100.0,300,0,9.513333333333334,3.966666666666667,0.19908487253487356,0.4000000000000057,2.1803026907184053,7.511847849710072,1.884188094505195,489,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,14,111021,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3588316120327502,1.2408897406966686,1.164057627933547,2.193103734190139,3.1965863252733775,100.0,300,0,9.623333333333333,3.9833333333333334,0.199202380952382,0.4000000000000057,2.1661137638534704,9.320291846310411,1.8937105565763772,469,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,15,111022,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4092994401675585,1.2716312184728416,1.2177487138294736,2.288242640429185,3.645039107651045,100.0,300,0,9.45,3.9633333333333334,0.19913792688792792,0.4000000000000057,2.106752740006756,8.932768223354218,1.9010979404512827,503,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,16,111023,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3896588806443408,1.2728343769701904,1.217831176548425,2.266175049115807,3.508588573705905,100.0,300,0,9.483333333333333,3.97,0.19909129389129496,0.4000000000000057,2.071425880140192,7.583984412131318,1.9084642913924563,496,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,17,111024,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3731556611403746,1.2344961544098016,1.1310083498832293,2.2573795149425013,5.015999549003219,100.0,300,0,9.86,3.96,0.19888516113516216,0.4000000000000057,2.246947719928983,7.565070359228318,1.876606436114439,419,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,18,111025,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.3128496773002596,1.193239534854597,1.148918754591929,2.2193415504276883,3.2145461370501742,100.0,300,0,9.696666666666667,3.9833333333333334,0.19906974506974612,0.4000000000000057,2.0820110340904905,7.998423164818334,1.87312744149124,452,0,0,0,20
1D_packet_loss_sweep,loss_0.2_speed_0,tro_sliding_window_fusion,19,111026,0.0,5;5;5;5,5.0,0.2,0.0,0.5,1.0,0.05,0.5,1.4669654344274052,1.3204583356177475,1.2434173127102695,2.3656532329302817,6.112304407497163,100.0,300,0,9.413333333333334,3.96,0.19883559403559506,0.4000000000000057,2.1535618973122372,8.161659469814913,1.8780360190432346,508,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_0,synchronized_bearing_fusion,0,120007,0.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.821174661127875,2.448616834570091,2.2133512833625444,4.58306438037851,10.43669157447014,95.0,285,15,2.82,2.82,0.0,0.0,1.4922763042369964,5.934348445229508,3.050719644038086,704,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_0,synchronized_bearing_fusion,1,120008,0.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.84176430034358,2.39247963855522,2.114331181763342,4.993086584372732,11.021909507764793,92.0,276,24,2.816666666666667,2.816666666666667,0.0,0.0,1.488175242502923,4.826631948736822,3.0560249442449776,706,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_0,synchronized_bearing_fusion,2,120009,0.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.992399595007033,2.5983555561754152,2.3508687003486806,5.404823734096846,9.984995640856368,91.33333333333333,274,26,2.776666666666667,2.776666666666667,0.0,0.0,1.4778609310652226,7.555868024855596,3.1907286805049466,728,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_0,synchronized_bearing_fusion,3,120010,0.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.8266828184786887,2.4444243512307877,2.1134812135568706,5.009731486728523,9.481674600885192,91.0,273,27,2.7933333333333334,2.7933333333333334,0.0,0.0,1.5247028232066926,5.150318858643758,2.9391816937042083,721,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_0,synchronized_bearing_fusion,4,120011,0.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.8438107327654434,2.427256089822086,2.142269244846864,4.73538859351439,11.474939220049958,91.0,273,27,2.76,2.76,0.0,0.0,1.5665397140703028,5.662141970128456,2.9473481854393193,743,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_0,synchronized_bearing_fusion,5,120012,0.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.906043360306763,2.5530258171946874,2.3101796087020814,4.991249900394522,9.87160307581831,90.0,270,30,2.73,2.73,0.0,0.0,1.446953020062984,4.576676507882248,3.114262979815386,761,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_0,synchronized_bearing_fusion,6,120013,0.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.699122689527038,2.344176603923351,2.1378438864979725,4.589713681118511,10.452766926328037,91.66666666666667,275,25,2.78,2.78,0.0,0.0,1.4459795588544553,5.172495776785846,2.944804399032131,728,0,0,0,20
1D_packet_loss_sweep,loss_0.3_speed_0,synchronized_bearing_fusion,7,120014,0.0,5;5;5;5,5.0,0.3,0.0,0.5,1.0,0.05,0.5,2.8223139445172065,2.4681814537841036,2.310046280308564,4.482297946032594,13.140810809121174,92.0,276,24,2.796666666666667,2.796666666666667,0.0,0.0,1.5422079178887451,6.33167851589805,3.1892745688652586,717,0,0,0,20
